url,Unnamed: 0,auteurs,tags,0,1,2,3,4,5,6,YEAR,DATE,TYPE
https://www.millenaire3.com/dossiers/2019/intelligence-artificielle-ia/Regards-croises-sur-l-intelligence-artificielle,54,Lionel GASTINE,Numérique_Innovation,Numérique,Innovation,,,,,,2019.0,2019-04-08,Étude
https://www.millenaire3.com/dossiers/2019/intelligence-artificielle-ia/Regards-croises-sur-l-intelligence-artificielle,55,François MAYSSAL,Numérique_Innovation,Numérique,Innovation,,,,,,2019.0,2019-04-08,Étude
https://www.millenaire3.com/dossiers/2019/intelligence-artificielle-ia/Regards-croises-sur-l-intelligence-artificielle,56,Nicolas NOVA,Numérique_Innovation,Numérique,Innovation,,,,,,2019.0,2019-04-08,Étude
https://www.millenaire3.com/dossiers/2019/intelligence-artificielle-ia/l-intelligence-artificielle-au-service-des-hopitaux,242,Lionel GASTINE,Numérique_Santé,Numérique,Santé,,,,,,2019.0,2019-02-18,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Besoins-dispositifs-et-enjeux-existants-et-a-venir-a-propos-des-personnes-sans-abri,233,Benjamin  PRADEL,Solidarité_Inclusion_Pauvreté,Solidarité,Inclusion,Pauvreté,,,,,2020.0,2020-01-17,Étude
https://www.millenaire3.com/dossiers/2019/sans-abri/Bibliotheque-et-sans-abrisme-2-3,2350,David CHEVALLIER,Solidarité_Inclusion_Pauvreté,Solidarité,Inclusion,Pauvreté,,,,,2019.0,2019-06-11,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Bibliotheque-et-sans-abrisme-3-3,1177,David CHEVALLIER,Solidarité_Inclusion,Solidarité,Inclusion,,,,,,2019.0,2019-07-26,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Bibliotheques-et-sans-abrisme-1-3,3651,David CHEVALLIER,Solidarité_Inclusion_Pauvreté,Solidarité,Inclusion,Pauvreté,,,,,2019.0,2019-07-24,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/CCAS-d-Oullins-Les-personnes-dans-les-squats-peuvent-parfois-etre-invisibles-pendant-plusieurs-annees,3261,David CHEVALLIER,Inclusion_Pauvreté,Inclusion,Pauvreté,,,,,,2019.0,2019-06-18,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/L-hebergement-social-variation-autour-des-ressources-des-residents,708,David GRAND,Solidarité_Inclusion,Solidarité,Inclusion,,,,,,2008.0,2008-11-30,Texte
https://www.millenaire3.com/dossiers/2019/sans-abri/Les-differents-acteurs-d-aide-aux-sans-abri,47,David CHEVALLIER,Solidarité_Inclusion_Pauvreté,Solidarité,Inclusion,Pauvreté,,,,,2019.0,2019-03-22,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Les-roms-et-le-sans-abrisme,1989,David CHEVALLIER,Inclusion_Pauvreté,Inclusion,Pauvreté,,,,,,2019.0,2019-03-19,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Panorama-des-mecanismes-de-mise-a-la-rue-et-des-publics-specifiques-sans-domicile,3128,Margot BALDASSI,Solidarité_Inclusion,Solidarité,Inclusion,,,,,,2019.0,2019-12-09,Étude
https://www.millenaire3.com/dossiers/2019/sans-abri/Panorama-des-mecanismes-de-mise-a-la-rue-et-des-publics-specifiques-sans-domicile,3129,Philippe GARGOV,Solidarité_Inclusion,Solidarité,Inclusion,,,,,,2019.0,2019-12-09,Étude
https://www.millenaire3.com/dossiers/2019/sans-abri/Pascale-Antonelli-L-acces-aux-soins-des-personnes-en-situation-de-precarite,1096,David CHEVALLIER,Santé_Inclusion_Pauvreté,Santé,Inclusion,Pauvreté,,,,,2019.0,2019-10-02,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Recherches-sur-le-sans-abrisme,2599,David CHEVALLIER,Solidarité_Inclusion_Recherche,Solidarité,Inclusion,Recherche,,,,,2019.0,2019-06-25,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Sans-abrisme-et-urbanite,4270,David CHEVALLIER,Citoyenneté_Inclusion_Pauvreté,Citoyenneté,Inclusion,Pauvreté,,,,,2019.0,2019-03-19,Interview
https://www.millenaire3.com/dossiers/2019/sans-abri/Situation-des-personnes-sans-abri-sur-le-territoire-de-la-Metropole-de-Lyon,703,David CHEVALLIER,Citoyenneté_Inclusion_Pauvreté,Citoyenneté,Inclusion,Pauvreté,,,,,2020.0,2020-08-05,Étude
https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/L-aventure-entrepreneuriale-l-exemple-de-Box-Populi,3891,Sophie KELLER,Innovation_Entreprise,Innovation,Entreprise,,,,,,2018.0,2018-11-30,Interview
https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/L-esprit-start-up-l-exemple-de-Dougs,2926,Sophie KELLER,Innovation_Entreprise,Innovation,Entreprise,,,,,,2018.0,2018-12-14,Interview
https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/Les-ressources-des-entrepreneurs-innovants,1278,Sophie KELLER,Entreprise_Innovation,Entreprise,Innovation,,,,,,2019.0,2019-12-12,Étude
https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/Les-ressources-des-entrepreneurs-innovants,1279,Geoffroy BING,Entreprise_Innovation,Entreprise,Innovation,,,,,,2019.0,2019-12-12,Étude
https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/Une-start-up-lyonnaise-dans-l-energie-l-exemple-de-CoopaWatt,4044,Sophie KELLER,Innovation_Entreprise,Innovation,Entreprise,,,,,,2017.0,2017-07-13,Interview
https://www.millenaire3.com/dossiers/2019/syntheses-prospectives/Environnement-inclusion-sociale-democratie-trois-enjeux-qui-challengent-la-legitimite-de-la-Metropole,1087,Jean-Loup MOLIN,Démocratie_Inclusion,Démocratie,Inclusion,,,,,,2019.0,2019-07-01,Texte
https://www.millenaire3.com/dossiers/2019/syntheses-prospectives/Environnement-inclusion-sociale-democratie-trois-enjeux-qui-challengent-la-legitimite-de-la-Metropole,1088,Nicolas LEPRÊTRE,Démocratie_Inclusion,Démocratie,Inclusion,,,,,,2019.0,2019-07-01,Texte
https://www.millenaire3.com/dossiers/2019/syntheses-prospectives/Environnement-inclusion-sociale-democratie-trois-enjeux-qui-challengent-la-legitimite-de-la-Metropole,1089,Pierre HOUSSAIS,Démocratie_Inclusion,Démocratie,Inclusion,,,,,,2019.0,2019-07-01,Texte
https://www.millenaire3.com/dossiers/2019/tendances-prospectives-societe/Le-communautarisme-religieux,1008,Cédric POLÈRE,Laïcité,Laïcité,,,,,,,2017.0,2017-07-11,Étude
https://www.millenaire3.com/dossiers/2019/tendances-prospectives-societe/Le-rapport-au-corps,177,Pierre-Alain FOUR,Santé_Inclusion,Santé,Inclusion,,,,,,2018.0,2018-12-11,Étude
https://www.millenaire3.com/dossiers/2019/tendances-prospectives-societe/Le-rapport-au-corps,178,Cédric POLÈRE,Santé_Inclusion,Santé,Inclusion,,,,,,2018.0,2018-12-11,Étude
https://www.millenaire3.com/dossiers/2019/tendances-prospectives-societe/Le-rapport-au-corps,179,Sylvie  MAURIS-DEMOURIOUX,Santé_Inclusion,Santé,Inclusion,,,,,,2018.0,2018-12-11,Étude
https://www.millenaire3.com/dossiers/2019/tendances-prospectives-societe/Les-Populismes,478,Cédric POLÈRE,Démocratie,Démocratie,,,,,,,2017.0,2017-07-17,Étude
https://www.millenaire3.com/dossiers/2019/tendances-prospectives-societe/Les-classes-moyennes,1882,Cédric POLÈRE,Démocratie_Cohésion sociale,Démocratie,Cohésion sociale,,,,,,2018.0,2018-03-02,Étude
https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Point-de-vue-Daniele-Authier-de-FRISSE,2433,Cédric POLÈRE,Genre,Genre,,,,,,,2020.0,2020-01-23,Interview
https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Point-de-vue-Margot-Giacinti-et-Fanny-Lelong-du-Planning-Familial-du-Rhone,1635,Cédric POLÈRE,Genre,Genre,,,,,,,2020.0,2020-04-16,Interview
https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Point-de-vue-Michele-Vianes-de-Regards-de-Femmes,751,Cédric POLÈRE,Genre,Genre,,,,,,,2020.0,2020-02-18,Interview
https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Point-de-vue-Sophie-Berthier-de-Chrysalide,2968,Cédric POLÈRE,Genre,Genre,,,,,,,2020.0,2020-07-16,Interview
https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Rapports-femmes-hommes-dans-l-espace-public,583,Anne-Caroline JAMBAUD,Urbanisme_Égalité_Genre,Urbanisme,Égalité,Genre,,,,,2018.0,2018-10-11,Étude
https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Revendications-et-prises-en-compte-de-la-vie-intime-et-sexuelle-des-personnes-handicapees,1784,Cédric POLÈRE,Handicap_Inclusion,Handicap,Inclusion,,,,,,2020.0,2020-01-14,Interview
https://www.millenaire3.com/dossiers/2020/covid-19-pour-une-prospective-en-temps-de-crise/Benjamin-Lemoine-Edoardo-Ferlazzo-interview-croisee-sur-la-dette-pour-y-voir-clair-dans-le-cote-obscur-de-la-force-publique,2136,Eddy MAAROUFI,Service public_Économie,Service public,Économie,,,,,,2020.0,2020-05-13,Interview
https://www.millenaire3.com/dossiers/2020/covid-19-pour-une-prospective-en-temps-de-crise/Jean-Michel-Besnier-le-plus-grand-danger-philosophique-que-la-maladie-soit-consideree-comme-une-punition,1467,Eddy MAAROUFI,Santé_Recherche,Santé,Recherche,,,,,,2020.0,2020-04-16,Interview
https://www.millenaire3.com/dossiers/2020/covid-19-pour-une-prospective-en-temps-de-crise/Nation-Apprenante-de-quoi-parle-t-on,4143,Eddy MAAROUFI,Éducation_Santé_Service public_Jeunesse,Éducation,Santé,Service public,Jeunesse,,,,2020.0,2020-04-02,Interview
https://www.millenaire3.com/dossiers/2020/covid-19-pour-une-prospective-en-temps-de-crise/Patrick-Penot-directeur-du-festival-Sens-Interdits-Ne-pas-pouvoir-vibrer-ensemble-nous-laisse-un-grand-vide,4179,Eddy MAAROUFI,Santé_Culture_Grand Lyon,Santé,Culture,Grand Lyon,,,,,2020.0,2020-10-05,Interview
https://www.millenaire3.com/dossiers/2020/covid-19-relectures-de-corpus-tous-aux-archives/Covid-19-De-l-innovation-par-temps-de-crise,1059,Emile HOOGE,Santé_Innovation,Santé,Innovation,,,,,,2020.0,2020-09-01,Étude
https://www.millenaire3.com/dossiers/2020/covid-19-relectures-de-corpus-tous-aux-archives/Quand-la-crise-du-Covid-bouscule-nos-modeles,1230,Ludovic VIÉVARD,Solidarité_Santé,Solidarité,Santé,,,,,,2020.0,2020-09-01,Étude
https://www.millenaire3.com/dossiers/2020/covid-19-relectures-de-corpus-tous-aux-archives/Souverainete-economique-relocaliser-pourquoi-et-comment,1885,Boris CHABANEL,Santé_Économie,Santé,Économie,,,,,,2020.0,2020-09-01,Étude
https://www.millenaire3.com/dossiers/2020/sentiments-d-injustice/Caroline-Lejeune-La-justice-distributive-appliquee-aux-enjeux-environnementaux-est-aujourd-hui-obsolete,1565,Ludovic VIÉVARD,Cohésion sociale_Clivages,Cohésion sociale,Clivages,,,,,,2020.0,2020-02-06,Interview
https://www.millenaire3.com/dossiers/2020/sentiments-d-injustice/Comprendre-ce-qui-est-in-juste,1551,Ludovic VIÉVARD,Inclusion_Cohésion sociale_Clivages,Inclusion,Cohésion sociale,Clivages,,,,,2020.0,2020-11-09,Étude
https://www.millenaire3.com/dossiers/2020/sentiments-d-injustice/Definir-des-criteres-d-injustice,2520,Ludovic VIÉVARD,Cohésion sociale_Clivages,Cohésion sociale,Clivages,,,,,,2020.0,2020-01-15,Interview
https://www.millenaire3.com/dossiers/2020/sentiments-d-injustice/Des-inegalites-a-fleur-de-peau,2361,Aurélien BOUTAUD,Cohésion sociale_Clivages,Cohésion sociale,Clivages,,,,,,2020.0,2020-07-02,Étude
https://www.millenaire3.com/dossiers/2020/sentiments-d-injustice/Samuel-Depraz-Inegalites-territoriales-et-politiques-publiques,453,Ludovic VIÉVARD,Citoyenneté_Cohésion sociale_Clivages,Citoyenneté,Cohésion sociale,Clivages,,,,,2020.0,2020-01-09,Interview
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-2-3-approche-par-filiere/Creer-une-start-up-technologique,1354,Geoffroy BING,Innovation_Entreprise_Économie,Innovation,Entreprise,Économie,,,,,2018.0,2018-02-14,Interview
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-2-3-approche-par-filiere/Creer-une-start-up-technologique,1355,Sophie KELLER,Innovation_Entreprise_Économie,Innovation,Entreprise,Économie,,,,,2018.0,2018-02-14,Interview
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-2-3-approche-par-filiere/Ferme-urbaine-lyonnaise-vers-un-nouveau-modele-agricole,1972,Clément JOURDAN,Innovation_Entreprise,Innovation,Entreprise,,,,,,2017.0,2017-06-15,Interview
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-2-3-approche-par-filiere/Une-start-up-dans-un-milieu-tres-reglemente-l-exemple-d-Ekwateur,1167,Sophie KELLER,Innovation_Entreprise,Innovation,Entreprise,,,,,,2017.0,2017-06-30,Interview
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-2-3-approche-par-filiere/dix-reponses-sur-l-entrepreneuriat-innovant,2311,Nicolas LEPRÊTRE,Entreprise_Innovation,Entreprise,Innovation,,,,,,2021.0,2021-09-22,Étude
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-3-3-focus-sur-l-ecosysteme-d-accompagnement/Axeleo-ou-l-innovation-sous-l-angle-du-business-model,2316,Geoffroy BING,Numérique_Innovation_Entreprise_Économie,Numérique,Innovation,Entreprise,Économie,,,,2014.0,2014-09-16,Interview
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-3-3-focus-sur-l-ecosysteme-d-accompagnement/Comprendre-les-ressorts-de-l-accompagnement-des-start-up,483,Clément JOURDAN,Entreprise_Innovation_Grand Lyon,Entreprise,Innovation,Grand Lyon,,,,,2019.0,2019-03-26,Étude
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-3-3-focus-sur-l-ecosysteme-d-accompagnement/pistes-prospectives-autour-du-phenomene-start-up,275,Clément JOURDAN,Entreprise_Innovation,Entreprise,Innovation,,,,,,2018.0,2018-05-04,Étude
https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-3-3-focus-sur-l-ecosysteme-d-accompagnement/pistes-prospectives-autour-du-phenomene-start-up,276,Nicolas LEPRÊTRE,Entreprise_Innovation,Entreprise,Innovation,,,,,,2018.0,2018-05-04,Étude
https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-Collapsologie-La-collapsologie-ou-l-art-de-voir-le-verre-a-moitie-vide,333,Aurélien BOUTAUD,Prospective_Veille M3,Prospective,Veille M3,,,,,,2021.0,2021-01-05,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-De-l-imaginaire-a-la-machine-l-industrie-se-reinvente,1458,Corinne HOOGE,Veille M3,Veille M3,,,,,,,2021.0,2021-11-24,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-De-l-imaginaire-a-la-machine-l-industrie-se-reinvente,1459,Eddy MAAROUFI,Veille M3,Veille M3,,,,,,,2021.0,2021-11-24,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-Terrains-de-foot-terrains-de-lutte-l-exemple-du-football-feminin,1348,Julie JEAMMAUD,Sport_Veille M3_Genre,Sport,Veille M3,Genre,,,,,2021.0,2021-08-04,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-a-table-!-le-nouveau-cri-de-ralliement-des-francais,190,Sylvie  MAURIS-DEMOURIOUX,Patrimoine_Veille M3_Ressources,Patrimoine,Veille M3,Ressources,,,,,2022.0,2022-05-31,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-blandine-melay-service-energie-climat-du-grand-lyon-on-s-oriente-vers-un-modele-de-production-d-energie-plus-decentralise,337,Eddy MAAROUFI,Climat_Ressources_Veille M3,Climat,Ressources,Veille M3,,,,,2022.0,2022-02-14,Interview
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-culture-pop-sante-mentale-vers-la-fin-des-representations-stigmatisantes,3563,Caroline JANUEL,Santé_Veille M3_Social,Santé,Veille M3,Social,,,,,2023.0,2023-09-05,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-diane-dupre-la-tour-les-petites-cantines-le-repas-est-un-formidable-trait-d-union-entre-les-gens,1199,Caroline JANUEL,Solidarité_Transition_Veille M3,Solidarité,Transition,Veille M3,,,,,2022.0,2022-07-07,Interview
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-du-nomade-au-local-quelle-informatique-a-l-heure-du-photovoltaique,26,Nicolas NOVA,Numérique_Veille M3_Ressources,Numérique,Veille M3,Ressources,,,,,2021.0,2021-12-14,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-en-a-t-on-vraiment-fini-avec-la-fete,4040,Caroline JANUEL,Veille M3,Veille M3,,,,,,,2023.0,2023-02-16,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-et-si-les-energies-renouvelables-signaient-le-retour-en-force-des-mines-en-france,407,Aurélien BOUTAUD,Veille M3_Ressources,Veille M3,Ressources,,,,,,2022.0,2022-01-03,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-famille-heritage-tous-les-attachements-sont-ils-bons-a-perdre,68,Alexandre MONNIN,Valeurs_Institution_Veille M3,Valeurs,Institution,Veille M3,,,,,2023.0,2023-06-27,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-infographie-l-eco-anxiete-une-angoisse-lucide-qui-touche-de-plus-en-plus-de-jeunes,1281,Aurélien BOUTAUD,Biodiversité_Santé_Veille M3,Biodiversité,Santé,Veille M3,,,,,2023.0,2023-10-11,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-lucie-vacher-vp-de-la-metropole-de-lyon-enfance-famille-et-jeunesse-la-question-de-la-famille-est-evidemment-politique-elle-con,2371,Eddy MAAROUFI,Cadre de vie_Service public_Grand Lyon,Cadre de vie,Service public,Grand Lyon,,,,,2023.0,2023-06-16,Interview
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-mise-en-app-sur-la-nappe-gastronomie-et-optimisation-numerique,871,Nicolas NOVA,Numérique_Veille M3_Ressources,Numérique,Veille M3,Ressources,,,,,2022.0,2022-06-14,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-pour-une-meilleure-qualite-de-l-air-l-auto-defense-sanitaire,489,Alexandre MONNIN,Recherche_Veille M3_Ressources,Recherche,Veille M3,Ressources,,,,,2022.0,2022-10-11,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-se-distraire-a-en-mourir-internet-a-l-assaut-de-notre-sante-mentale,336,Arthur GRIMONPONT,Santé_Veille M3_Social,Santé,Veille M3,Social,,,,,2023.0,2023-08-21,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-sobriete-numerique-priorite-ou-ecran-de-fumee,3852,Arthur GRIMONPONT,Biodiversité_Numérique_Usage_Veille M3,Biodiversité,Numérique,Usage,Veille M3,,,,2023.0,2023-11-21,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-une-gastronomie-de-la-sobriete-peut-elle-rester-gourmande,327,Lucas PIESSAT,Veille M3,Veille M3,,,,,,,2022.0,2022-07-19,Article
https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-une-vie-sans-enfant-liberation-sens-de-l-histoire-ou-renonciation,2533,Caroline JANUEL,Cadre de vie_Veille M3,Cadre de vie,Veille M3,,,,,,2023.0,2023-06-05,Article
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/abecedaire-de-l-alimentation-du-futur,572,Thomas HAJDUKOWICZ,Transition_Ressources,Transition,Ressources,,,,,,2021.0,2021-10-12,Article
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/jeremy-camus-vice-president-du-grand-lyon-charge-de-l-alimentation-un-quart-de-la-population-metropolitaine-declare-ne-pas-se-nourrir-a-sa-faim,253,Eddy MAAROUFI,Biodiversité_Cadre de vie_Service public_Grand Lyon,Biodiversité,Cadre de vie,Service public,Grand Lyon,,,,2021.0,2021-09-15,Interview
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/les-agricultures-urbaines-cultiver-partout,181,Béatrice MAURINES,Cadre de vie_Biodiversité,Cadre de vie,Biodiversité,,,,,,2015.0,2015-06-24,Texte
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/les-agricultures-urbaines-cultiver-partout,182,Lilian PELLEGRINO,Cadre de vie_Biodiversité,Cadre de vie,Biodiversité,,,,,,2015.0,2015-06-24,Texte
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/lilian-vargas-c-est-desormais-le-sujet-alimentaire-et-plus-seulement-la-question-agricole-qui-est-mis-en-discussion,1696,Boris CHABANEL,Biodiversité_Cadre de vie_Justice,Biodiversité,Cadre de vie,Justice,,,,,2020.0,2020-11-13,Interview
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/relire-le-mangeur-hypermoderne-francois-ascher-a-t-il-predit-nos-pratiques-alimentaires-actuelles,216,Thomas HAJDUKOWICZ,Patrimoine_Culture,Patrimoine,Culture,,,,,,2021.0,2021-10-08,Article
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/urgence-climatique-le-giec-place-l-alimentation-au-caeur-des-enjeux-de-transition-ecologique,1040,Lucas PIESSAT,Transition_Ressources,Transition,Ressources,,,,,,2021.0,2021-10-08,Article
https://www.millenaire3.com/dossiers/2021/alimentation-comment-transformer-une-metropole-en-territoire-nourricier/urgence-climatique-le-giec-place-l-alimentation-au-caeur-des-enjeux-de-transition-ecologique,1041,Gauthier BRAVAIS,Transition_Ressources,Transition,Ressources,,,,,,2021.0,2021-10-08,Article
https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/Halim-Bensaid-de-CiteCreation-Notre-travail-raconte-de-maniere-spectaculaire-monumentale-les-choses-simples-de-la-vie,1609,Julie JEAMMAUD,Attractivité_Culture,Attractivité,Culture,,,,,,2021.0,2021-06-09,Interview
https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/L-art-urbain-dans-la-fabrique-de-la-ville-entre-convergences-et-divergences,1880,Margot BALDASSI,Urbanisme_Culture,Urbanisme,Culture,,,,,,2021.0,2021-08-24,Article
https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/L-art-urbain-dans-la-fabrique-de-la-ville-entre-convergences-et-divergences,1881,Philippe GARGOV,Urbanisme_Culture,Urbanisme,Culture,,,,,,2021.0,2021-08-24,Article
https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/Le-role-de-l-art-dans-l-espace-public,1291,Anne-Caroline JAMBAUD,Cadre de vie_Culture,Cadre de vie,Culture,,,,,,2011.0,2011-05-14,Interview
https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/Les-oeuvres-d-art-de-la-cite-internationale-a-Lyon,1304,Anne-Caroline JAMBAUD,Culture,Culture,,,,,,,2011.0,2011-05-14,Interview
https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/design-urbain-le-reel-en-relecture,1223,Philippe GARGOV,Urbanisme,Urbanisme,,,,,,,2013.0,2013-12-01,Texte
https://www.millenaire3.com/dossiers/2021/commande-publique-responsable-un-levier-puissant-de-transition-ecologique-et-sociale/commande-publique-responsable-les-pistes-pour-aller-plus-loin,739,Julien CASALS,Économie,Économie,,,,,,,2021.0,2021-11-10,Article
https://www.millenaire3.com/dossiers/2021/commande-publique-responsable-un-levier-puissant-de-transition-ecologique-et-sociale/olivier-demilly-conseiller-en-marches-publics-les-criteres-environnementaux-apparaissent-de-plus-en-plus-dans-les-criteres-de-notation,408,Julien CASALS,Transition_Économie,Transition,Économie,,,,,,2021.0,2021-10-19,Interview
https://www.millenaire3.com/dossiers/2021/commande-publique-responsable-un-levier-puissant-de-transition-ecologique-et-sociale/stephanie-despretz-a-propos-du-spar-du-grand-lyon-l-ambition-est-d-aller-plus-loin-que-le-simple-respect-de-la-loi,1569,Eddy MAAROUFI,Transition_Économie_Insertion,Transition,Économie,Insertion,,,,,2021.0,2021-12-14,Interview
https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-collapsologie-effondrisme-ou-comment-reflechir-au-pire-sans-nous-en-satisfaire/veille-m3-collapsologie-l-effondrisme-cette-anti-utopie-qui-nous-pousse-peut-etre-vers-un-monde-meilleur,138,Quentin VERNETTE,Prospective_Veille M3,Prospective,Veille M3,,,,,,2021.0,2021-02-15,Article
https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-collapsologie-effondrisme-ou-comment-reflechir-au-pire-sans-nous-en-satisfaire/veille-m3-collapsologie-l-effondrisme-cette-anti-utopie-qui-nous-pousse-peut-etre-vers-un-monde-meilleur,139,Eddy MAAROUFI,Prospective_Veille M3,Prospective,Veille M3,,,,,,2021.0,2021-02-15,Article
https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-reindustrialisation-les-usines-peuvent-elles-devenir-les-fabriques-d-un-futur-desirable/veille-m3-demain-adieux-au-patronat-et-bonjour-la-scop,1219,Julie JEAMMAUD,Travail_Veille M3_Économie,Travail,Veille M3,Économie,,,,,2021.0,2021-11-02,Article
https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-souverainete-numerique-quelles-territorialisations-pour-la-toile/veille-m3-impact-carbone-du-numerique-a-l-ere-de-la-5g-un-enjeu-de-souverainete-environnementale-selon-le-hcc,1360,Aurélien BOUTAUD,Numérique_Veille M3,Numérique,Veille M3,,,,,,2021.0,2021-04-06,Article
https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-sport-derriere-ce-miroir-de-la-societe-quelles-tendances-a-l-aeuvre/veille-m3-le-monde-du-sport-peut-il-encore-gagner-sa-course-pour-le-climat,841,Aurélien BOUTAUD,Climat_Sport_Veille M3,Climat,Sport,Veille M3,,,,,2021.0,2021-07-06,Article
https://www.millenaire3.com/dossiers/2021/economie-circulaire-au-dela-du-recyclage-comment-transformer-l-economie/Economie-circulaire-les-definitions-officielles-masquent-une-pluralite-d-approches,673,Boris CHABANEL,Économie,Économie,,,,,,,2021.0,2021-03-09,Article
https://www.millenaire3.com/dossiers/2021/essor-de-l-enseignement-superieur-prive-quels-enjeux-pour-l-agglomeration-lyonnaise/Parcours-ressentis-d-etudiants-en-ecoles-privees,711,Emile HOOGE,Éducation_Jeunesse,Éducation,Jeunesse,,,,,,2021.0,2021-02-04,Étude
https://www.millenaire3.com/dossiers/2021/essor-de-l-enseignement-superieur-prive-quels-enjeux-pour-l-agglomeration-lyonnaise/Quelles-competences-anticiper-dans-l-industrie,2907,Boris CHABANEL,Éducation_Jeunesse,Éducation,Jeunesse,,,,,,2021.0,2021-04-06,Étude
